month,district,count,mean,std,min,50%,80%,90%,max
6,上海周边,2.0,2500.0,424.26406871192853,2200.0,2500.0,2680.0,2740.0,2800.0
6,嘉定,785.0,5255.515923566879,2637.110648322054,1500.0,4700.0,6500.0,7500.0,30000.0
6,奉贤,526.0,3172.3954372623575,1265.5430468109423,1100.0,3000.0,4000.0,4500.0,15000.0
6,宝山,1333.0,5787.313578394599,2946.749521241007,2200.0,5200.0,7200.0,8459.99999999999,68000.0
6,崇明,26.0,2451.923076923077,1067.5655267224367,1000.0,2425.0,3100.0,3400.0,5800.0
6,徐汇,1561.0,10763.80269058296,10167.50115435767,2800.0,7500.0,14000.0,20000.0,160000.0
6,普陀,1101.0,9517.418710263397,6554.647163929821,3000.0,7500.0,13000.0,16500.0,110000.0
6,杨浦,1080.0,7966.287962962963,6302.944154245099,2300.0,6200.0,9500.0,13000.0,82500.0
6,松江,1401.0,6245.734475374732,4855.343892721624,1500.0,5200.0,7500.0,9500.0,80000.0
6,浦东,1023.0,11631.6568914956,18883.02204796578,1100.0,7400.0,13600.0,20000.0,400000.0
6,虹口,730.0,10321.820547945206,25385.43477926048,2600.0,6800.0,12800.0,17000.0,660000.0
6,金山,58.0,2450.844827586207,1043.8404092870214,1000.0,2250.0,3120.0000000000005,3660.000000000001,6000.0
6,长宁,1324.0,10991.69335347432,7896.689528806513,2900.0,8000.0,15000.0,20000.0,110000.0
6,闵行,2390.0,8697.71338912134,9508.043722650964,1700.0,6700.0,10800.0,14500.0,330000.0
6,青浦,1050.0,9111.424761904762,9844.696029768891,1800.0,5500.0,11500.0,20000.0,120000.0
6,静安,1606.0,12046.120797011208,13592.935300463814,2900.0,8500.0,15800.0,23944.0,333333.0
6,黄浦,850.0,15709.044705882354,14988.585447522033,3800.0,11000.0,20000.0,28000.0,185000.0
8,嘉定,1571.0,5350.294080203692,2642.180318071984,1100.0,4800.0,6500.0,7800.0,30000.0
8,奉贤,459.0,2996.5098039215686,1101.935625983646,1000.0,2800.0,3600.0,4300.0,9100.0
8,宝山,2720.0,5805.936397058824,3262.6650866201467,2300.0,5200.0,7120.000000000027,8204.999999999996,99000.0
8,崇明,44.0,2770.4545454545455,2462.422662740671,1000.0,2400.0,3040.0,3470.0000000000005,18000.0
8,徐汇,3115.0,10214.444622792937,9123.823586059912,2500.0,7200.0,13500.0,19000.0,180000.0
8,普陀,2524.0,8407.22503961965,4954.338789258811,2500.0,6500.0,11500.0,15000.0,46000.0
8,杨浦,2147.0,7208.011644154634,4787.546490164258,2000.0,5800.0,8680.000000000018,11540.00000000001,60000.0
8,松江,2407.0,5937.810968009971,3914.882845672524,1380.0,5200.0,7200.0,8800.0,55000.0
8,浦东,2109.0,10620.156472261735,12888.729416240702,1100.0,7000.0,13000.0,19000.0,350000.0
8,虹口,1445.0,9767.056055363322,25064.468046152633,1500.0,6500.0,12500.0,16000.0,660000.0
8,金山,92.0,2713.586956521739,1382.6059020080734,1000.0,2450.0,3279.9999999999995,4270.000000000002,7500.0
8,长宁,2376.0,10712.4515993266,8168.970481199514,2800.0,7500.0,15000.0,20000.0,110000.0
8,闵行,4440.0,8016.34954954955,9108.895428969901,1700.0,6200.0,9500.0,13000.0,330000.0
8,青浦,1757.0,8282.696642003415,9033.768031249849,1600.0,5400.0,10000.0,16000.0,120000.0
8,静安,3184.0,10667.33385678392,11909.872606208159,2700.0,7500.0,13500.0,20000.0,333333.0
8,黄浦,1605.0,15403.381308411215,16167.428578921053,2000.0,10500.0,20000.0,28680.00000000004,210000.0
9,上海周边,1.0,1900.0,,1900.0,1900.0,1900.0,1900.0,1900.0
9,嘉定,1649.0,5208.334141904184,2430.5063079860706,1650.0,4800.0,6300.0,7500.0,25000.0
9,奉贤,618.0,3067.8608414239484,1204.0133428297606,1000.0,2800.0,3800.0,4500.0,10500.0
9,宝山,3067.0,5750.638408868601,3195.153874612492,1700.0,5200.0,7000.0,8200.0,99000.0
9,崇明,40.0,3947.5,5316.254103436713,1000.0,2600.0,3420.0000000000005,5650.000000000002,32000.0
9,徐汇,3143.0,10017.880050906777,9836.436564704913,2200.0,7000.0,13000.0,18000.0,220000.0
9,普陀,2546.0,8382.328750981933,5445.626176209296,2000.0,6500.0,11500.0,15000.0,50000.0
9,杨浦,2206.0,6975.716681776972,4881.105880881365,2500.0,5500.0,8200.0,11000.0,60000.0
9,松江,2351.0,5980.754997873245,4040.305534416646,1380.0,5200.0,7100.0,9000.0,50000.0
9,浦东,1881.0,10198.09250398724,14316.924262205772,1200.0,6800.0,11500.0,18000.0,350000.0
9,虹口,1523.0,8851.984898227183,17825.60579701717,2800.0,6300.0,11000.0,15500.0,660000.0
9,金山,95.0,2707.8947368421054,1343.2517664052143,1000.0,2300.0,3500.0,4500.0,7000.0
9,长宁,2465.0,10563.944827586207,8295.380367662174,2500.0,7500.0,15000.0,20000.0,120000.0
9,闵行,4301.0,8073.750290630086,9818.227732271595,1500.0,6000.0,9500.0,13000.0,330000.0
9,青浦,1789.0,8019.205701509223,8547.727311546769,1500.0,5400.0,10000.0,15000.0,120000.0
9,静安,3320.0,10454.418975903614,11618.163163219748,1700.0,7300.0,13500.0,20000.0,333333.0
9,黄浦,1659.0,15730.200120554551,17661.861865494993,2000.0,10000.0,20000.0,30000.0,240000.0
10,嘉定,1957.0,5226.164026571282,2368.0453145219976,1100.0,4800.0,6400.0,7500.0,25000.0
10,奉贤,728.0,3089.65521978022,1329.9313747072679,1200.0,2800.0,3800.0,4500.0,15000.0
10,宝山,3637.0,5637.186417376959,2703.7251085287367,1800.0,5100.0,7000.0,8000.0,90000.0
10,崇明,61.0,3361.4754098360654,4381.517939430571,1000.0,2500.0,3300.0,3800.0,32000.0
10,徐汇,3601.0,9712.393779505694,9711.39941036679,2100.0,6900.0,12000.0,18000.0,220000.0
10,普陀,3052.0,8011.7624508519,5283.665882873462,1000.0,6200.0,10500.0,14000.0,55000.0
10,杨浦,2634.0,6729.5007593014425,4576.838132625143,2500.0,5500.0,8000.0,11000.0,60000.0
10,松江,2733.0,5969.010245151848,4411.957043094892,1300.0,5100.0,7000.0,8800.0,80000.0
10,浦东,2497.0,10188.380456547857,11981.551729922023,1200.0,6800.0,12000.0,19000.0,350000.0
10,虹口,1808.0,8262.654314159292,16252.5211986353,1500.0,6000.0,10000.0,15000.0,660000.0
10,金山,102.0,2669.607843137255,1112.4443887033985,1000.0,2500.0,3500.0,4470.000000000002,6500.0
10,长宁,2823.0,10097.663124335813,7602.421048750955,2800.0,7200.0,14000.0,19500.0,110000.0
10,闵行,4862.0,7874.844919786096,9053.684597976893,1700.0,6000.0,9000.0,12500.0,300000.0
10,青浦,1936.0,8029.046487603306,8973.108704233602,1300.0,5300.0,10000.0,15000.0,150000.0
10,静安,3710.0,9953.342587601079,9792.218121933623,2000.0,7000.0,13000.0,19000.0,230000.0
10,黄浦,1839.0,15112.347471451876,16843.94139472422,1300.0,9500.0,20000.0,29800.0,240000.0
11,嘉定,1873.0,5168.827015483182,2433.0146010906305,1100.0,4600.0,6300.0,7500.0,38000.0
11,奉贤,719.0,3088.2573018080666,1401.1555623936597,1000.0,2800.0,3800.0,4500.0,16000.0
11,宝山,3557.0,5548.255552431825,2974.540922444632,1600.0,5000.0,6800.0,8000.0,90000.0
11,崇明,49.0,3563.265306122449,4854.580906969512,1000.0,2500.0,3380.000000000001,4500.0,32000.0
11,徐汇,3352.0,9894.687649164678,16064.25901468316,2500.0,6800.0,12000.0,17000.0,750000.0
11,普陀,2818.0,7860.732434350603,5400.67458086332,1000.0,6000.0,10300.0,13800.0,55000.0
11,杨浦,2494.0,6768.871291098637,5105.326722877419,2500.0,5400.0,8000.0,10800.0,100000.0
11,松江,2721.0,5918.191106210952,4307.120879180982,1300.0,5000.0,7000.0,9000.0,80000.0
11,浦东,1999.0,9129.908954477238,9151.110808297568,1100.0,6500.0,10500.0,16000.0,110000.0
11,虹口,1699.0,8102.1848145968215,16596.127356891226,1300.0,6000.0,10000.0,14000.0,660000.0
11,金山,116.0,2864.655172413793,1514.6820191678532,1000.0,2500.0,4000.0,4500.0,10000.0
11,长宁,2668.0,10056.36431784108,8384.79714304794,3000.0,7000.0,13500.0,19000.0,156000.0
11,闵行,4301.0,7837.164612880725,9425.354424665988,1700.0,6000.0,9000.0,12500.0,300000.0
11,青浦,1813.0,7984.542195256481,9085.604568507706,1300.0,5200.0,9500.0,14959.99999999999,130000.0
11,静安,3519.0,9877.193236714977,9718.969737593652,1500.0,7000.0,13000.0,18840.000000000055,230000.0
11,黄浦,1725.0,15360.622608695652,17972.935310740406,1200.0,9800.0,19839.80000000001,29480.00000000011,240000.0
12,上海周边,1.0,3000.0,,3000.0,3000.0,3000.0,3000.0,3000.0
12,嘉定,1733.0,5087.387766878246,2442.5877816895427,1700.0,4600.0,6000.0,7400.0,38000.0
12,奉贤,672.0,3090.848214285714,1330.558535230562,1000.0,2800.0,3800.0,4500.0,15000.0
12,宝山,3399.0,5466.093262724331,2724.6314461220422,1000.0,4900.0,6800.0,7942.000000000003,90000.0
12,崇明,38.0,3886.842105263158,5478.566149593936,1000.0,2500.0,3920.0000000000005,5250.000000000011,32000.0
12,徐汇,3141.0,10019.572429162687,16523.53247141797,1800.0,6900.0,12000.0,17500.0,750000.0
12,普陀,2625.0,7908.179428571429,5373.518767629881,2100.0,6000.0,10500.0,13800.0,69000.0
12,杨浦,2350.0,6762.832765957447,5180.826620635471,2200.0,5400.0,8000.0,10500.0,100000.0
12,松江,2609.0,5838.321962437715,4316.667503848901,1300.0,5000.0,7000.0,8500.0,75000.0
12,浦东,1944.0,9311.743312757202,9329.479385042921,1100.0,6500.0,11000.0,17000.0,130000.0
12,虹口,1549.0,8015.043899289864,15836.885229080037,1300.0,6000.0,9800.0,13500.0,600000.0
12,金山,121.0,2924.793388429752,1426.1709219524107,1000.0,2600.0,3800.0,4500.0,10000.0
12,长宁,2390.0,9995.34769874477,8546.144503191337,3000.0,7000.0,13500.0,19000.0,156000.0
12,闵行,4256.0,7630.9382048872185,9206.271714132781,1700.0,5900.0,8800.0,12000.0,300000.0
12,青浦,1767.0,7892.363327674024,8342.82507910446,1300.0,5200.0,9500.0,14740.00000000001,100000.0
12,静安,3338.0,9727.76542840024,9856.85241819343,2300.0,6800.0,12500.0,18060.000000000036,230000.0
12,黄浦,1600.0,14786.9975,17868.682226427944,1200.0,9500.0,18500.0,26000.0,240000.0
